QueryNumber;DocInfos
17;[234, '646', 0.00899217879723407]
17;[235, '676', 0.0089837624812474]
17;[236, '535', 0.008938345677895025]
17;[237, '951', 0.008872372497726776]
17;[238, '867', 0.008844942576634741]
17;[239, '890', 0.00872049556453788]
17;[240, '405', 0.008629648010509238]
17;[241, '257', 0.008466866189651628]
17;[242, '994', 0.008389458219140333]
17;[243, '305', 0.008288539245447632]
17;[244, '1120', 0.008252235381231248]
17;[245, '1075', 0.00810074992057069]
17;[246, '745', 0.007935830430772764]
17;[247, '1235', 0.007931675070912738]
17;[248, '587', 0.007884240811818186]
17;[249, '573', 0.007874262696783504]
17;[250, '630', 0.007843779362071314]
17;[251, '410', 0.007778332673806487]
17;[252, '47', 0.0075178874210722986]
17;[253, '613', 0.007513824770695085]
17;[254, '771', 0.0074663494244775214]
17;[255, '673', 0.007460706150528596]
17;[256, '978', 0.007408578811182392]
17;[257, '710', 0.00712575124934602]
17;[258, '263', 0.0070103135690108]
17;[259, '143', 0.006873140776471989]
17;[260, '368', 0.006805984294388686]
17;[261, '393', 0.00643766261649463]
17;[262, '348', 0.006125876145788497]
17;[263, '224', 0.0061081930902747265]
17;[264, '1121', 0.005758090685516401]
17;[265, '1006', 0.005720686416166552]
17;[266, '655', 0.005438108873652825]
17;[267, '1204', 0.005372980500566828]
17;[268, '307', 0.0050437312872101915]
17;[269, '1003', 0.004965665187833645]
17;[270, '892', 0.004962681623668508]
17;[271, '868', 0.0046311439485598]
17;[272, '563', 0.004267907693278961]
17;[273, '259', 0.00391824317286946]
18;[1, '205', 0.2354433325377703]
18;[2, '993', 0.18781569748675395]
18;[3, '129', 0.179390756822996]
18;[4, '424', 0.17263206814983048]
18;[5, '313', 0.14595189663173616]
18;[6, '1016', 0.13834068723153312]
18;[7, '994', 0.1291882370785854]
18;[8, '656', 0.12781137320278863]
18;[9, '816', 0.12645801395932652]
18;[10, '660', 0.11563991082712634]
18;[11, '642', 0.1114646320121661]
18;[12, '657', 0.10389496438925935]
18;[13, '900', 0.07358680518342792]
18;[14, '156', 0.06713499870515426]
18;[15, '725', 0.06530967326245107]
18;[16, '474', 0.05489655969738422]
18;[17, '227', 0.052263696102141106]
18;[18, '82', 0.04478557686800892]
18;[19, '760', 0.04343929378230021]
18;[20, '1012', 0.04269735512319529]
18;[21, '323', 0.042266510368162716]
18;[22, '946', 0.04105682734298809]
18;[23, '616', 0.0378566704633466]
18;[24, '355', 0.03759881403596793]
18;[25, '992', 0.037255973870122985]
18;[26, '232', 0.035803320264716325]
18;[27, '266', 0.033539078981563275]
18;[28, '963', 0.02579677947509665]
18;[29, '1034', 0.02290715287021241]
18;[30, '224', 0.0207329193908758]
18;[31, '606', 0.013670769101745866]
20;[1, '823', 0.1522911896314158]
20;[2, '1078', 0.14935330042180506]
20;[3, '205', 0.13414458533339724]
20;[4, '993', 0.12701039965818997]
20;[5, '662', 0.12103895629305093]
20;[6, '1050', 0.11710151015517045]
20;[7, '1081', 0.10661214148998747]
20;[8, '924', 0.10293807477111207]
20;[9, '129', 0.10220845257023642]
20;[10, '1215', 0.10065894769185477]
20;[11, '381', 0.10064663865995464]
20;[12, '424', 0.0983576682660605]
20;[13, '292', 0.09805390759917075]
20;[14, '758', 0.09696282061654934]
20;[15, '1239', 0.09420259014236304]
20;[16, '994', 0.08832648929693185]
20;[17, '742', 0.08767167293580759]
20;[18, '1090', 0.08703363738673868]
20;[19, '715', 0.08702618859565814]
20;[20, '813', 0.08594389785187784]
20;[21, '816', 0.084562635659656]
20;[22, '1087', 0.08255303334549688]
20;[23, '1151', 0.08254994921729816]
20;[24, '883', 0.08037836103339732]
20;[25, '460', 0.07891742946849109]
20;[26, '546', 0.07869233163806916]
20;[27, '123', 0.0780234375082161]
20;[28, '945', 0.07755341747923292]
20;[29, '970', 0.07501884865108616]
20;[30, '895', 0.07429722423771501]
20;[31, '506', 0.07331029464782433]
20;[32, '734', 0.07319290571769953]
20;[33, '656', 0.07282093518800194]
20;[34, '660', 0.07247482649247708]
20;[35, '563', 0.07160152093878498]
20;[36, '89', 0.07029273494514417]
20;[37, '1227', 0.06596424737041055]
20;[38, '459', 0.06477135368944802]
20;[39, '225', 0.06151321708821635]
20;[40, '657', 0.05919448542459563]
20;[41, '1035', 0.05834396499058844]
20;[42, '428', 0.057733687279545975]
20;[43, '1226', 0.057725219537068065]
20;[44, '847', 0.05732744611784048]
20;[45, '1092', 0.057120127195560096]
20;[46, '138', 0.05703573447083814]
20;[47, '725', 0.05659719920946557]
20;[48, '539', 0.056537830682641295]
20;[49, '316', 0.05637418337772692]
20;[50, '696', 0.055999839731379585]
20;[51, '159', 0.054679691473080654]
20;[52, '531', 0.05352128297191421]
20;[53, '733', 0.05329104848485297]
20;[54, '1120', 0.05318532834487682]
20;[55, '604', 0.05291135475209592]
20;[56, '765', 0.05248094471856833]
20;[57, '540', 0.052306427180702546]
20;[58, '1149', 0.05126388401866452]
20;[59, '318', 0.05023342125364923]
20;[60, '513', 0.05015021260297829]
20;[61, '337', 0.05009805756104933]
20;[62, '200', 0.04981823482605058]
20;[63, '826', 0.04919402381033796]
20;[64, '458', 0.04690875481934464]
20;[65, '663', 0.046274411450305315]
20;[66, '1071', 0.044719068723614565]
20;[67, '1029', 0.04368649064297193]
20;[68, '57', 0.043675326092384344]
20;[69, '1144', 0.043487321856603776]
20;[70, '688', 0.04224756457796031]
20;[71, '599', 0.04218900669819599]
20;[72, '1012', 0.04218543675689067]
20;[73, '1030', 0.042102269761888064]
20;[74, '11', 0.04207558250981514]
20;[75, '480', 0.0420082992553604]
20;[76, '323', 0.0417597575991765]
20;[77, '35', 0.04174115181353929]
20;[78, '561', 0.04137479133260655]
20;[79, '410', 0.04094619698406127]
20;[80, '334', 0.04090840497411575]
20;[81, '28', 0.04048157071641686]
20;[82, '912', 0.03960161402624068]
20;[83, '1125', 0.03879106823003938]
20;[84, '958', 0.03862016569452369]
20;[85, '976', 0.03797414723267936]
20;[86, '802', 0.037697554129423494]
20;[87, '70', 0.03727148457095063]
20;[88, '193', 0.03666631372634178]
20;[89, '1076', 0.03638663382075798]
20;[90, '669', 0.036012758777834095]
20;[91, '23', 0.03596097452591068]
20;[92, '207', 0.03545656503451004]
20;[93, '623', 0.03524607722022376]
20;[94, '457', 0.035073569858998434]
20;[95, '907', 0.03497337069817596]
20;[96, '831', 0.03431598858655072]
20;[97, '256', 0.0338842451103839]
20;[98, '1051', 0.03384640730071255]
20;[99, '199', 0.03382071008428561]
20;[100, '957', 0.03353288715489785]
20;[101, '137', 0.03335175781367455]
20;[102, '754', 0.03327344048121951]
20;[103, '321', 0.03322108906843671]
20;[104, '827', 0.03257853895488583]
20;[105, '800', 0.03230972788067094]
20;[106, '682', 0.03188016384646144]
20;[107, '774', 0.031855422755255394]
20;[108, '295', 0.03182216398412968]
20;[109, '642', 0.03175366377855071]
20;[110, '1053', 0.03163397627547653]
20;[111, '727', 0.03128997436320257]
20;[112, '186', 0.03084334287692793]
20;[113, '1016', 0.030833906992769104]
20;[114, '307', 0.03076992775976953]
20;[115, '1056', 0.03065222384230915]
20;[116, '876', 0.030580401289995784]
20;[117, '396', 0.030536641020330133]
20;[118, '61', 0.029722834402259122]
20;[119, '311', 0.02967768994329028]
20;[120, '1112', 0.029271001567857145]
20;[121, '43', 0.029202060808394454]
20;[122, '400', 0.02898058926892086]
20;[123, '698', 0.028936750792142155]
20;[124, '1032', 0.028889418916998366]
20;[125, '1009', 0.02884649758828764]
20;[126, '918', 0.02866979927407634]
20;[127, '394', 0.028386590811434943]
20;[128, '227', 0.02815335870930585]
20;[129, '26', 0.028114495517038474]
20;[130, '1011', 0.028110980676228508]
20;[131, '603', 0.02796935979062171]
20;[132, '302', 0.027330171940810725]
20;[133, '324', 0.027319054342297738]
20;[134, '1055', 0.026846707271777622]
20;[135, '25', 0.02666078342635387]
20;[136, '917', 0.026493085707192606]
20;[137, '652', 0.026245884052904574]
20;[138, '27', 0.026080646148008164]
20;[139, '166', 0.025903167406929422]
20;[140, '375', 0.02576262578085117]
20;[141, '314', 0.02573578370949514]
20;[142, '1197', 0.025719032492469342]
20;[143, '676', 0.025626202929215185]
20;[144, '659', 0.025526372342976143]
20;[145, '1213', 0.025428913200803864]
20;[146, '650', 0.025202354114135034]
20;[147, '892', 0.024985020746303082]
20;[148, '684', 0.024509547951587177]
20;[149, '52', 0.024333218523911536]
20;[150, '806', 0.024321759147077217]
20;[151, '549', 0.024314407272893378]
20;[152, '523', 0.024165585493333083]
20;[153, '680', 0.02407724691127445]
20;[154, '543', 0.023944284270896548]
20;[155, '473', 0.02369524392603585]
20;[156, '871', 0.023516725459927966]
20;[157, '1017', 0.022892241251361363]
20;[158, '956', 0.022837014512580696]
20;[159, '673', 0.022757496010023488]
20;[160, '775', 0.022647458780102554]
20;[161, '1034', 0.02263250840476076]
20;[162, '393', 0.022592485447820217]
20;[163, '306', 0.022500471380777157]
20;[164, '568', 0.02230751139054173]
20;[165, '386', 0.02220991662403447]
20;[166, '747', 0.021725099934213146]
20;[167, '641', 0.02151923548588025]
20;[168, '335', 0.021220714434614957]
20;[169, '651', 0.02106756121084869]
20;[170, '737', 0.020894749345266934]
20;[171, '466', 0.020843356214012666]
20;[172, '973', 0.020785279312700668]
20;[173, '1221', 0.02063382416723434]
20;[174, '1196', 0.02016739077674177]
20;[175, '1208', 0.020115018620510256]
20;[176, '750', 0.020093451566841242]
20;[177, '5', 0.020083839109793163]
20;[178, '681', 0.019984230690611636]
20;[179, '49', 0.019626431499641665]
20;[180, '552', 0.019578324484332436]
20;[181, '849', 0.019528457458649562]
20;[182, '760', 0.019518642010707934]
20;[183, '869', 0.019333239346338432]
20;[184, '749', 0.01926780700639313]
20;[185, '1115', 0.01920408675997974]
20;[186, '878', 0.019150692332981226]
20;[187, '943', 0.01914786726493261]
20;[188, '48', 0.019138851449349285]
20;[189, '1199', 0.018995118243452423]
20;[190, '785', 0.018927256911542217]
20;[191, '751', 0.018786556101553633]
20;[192, '638', 0.018413796118084986]
20;[193, '532', 0.018342881080936756]
20;[194, '1070', 0.018270457077149322]
20;[195, '634', 0.018116215292696924]
20;[196, '840', 0.01810183533982016]
20;[197, '1021', 0.017854706457534283]
20;[198, '999', 0.017829329068688008]
20;[199, '312', 0.017733157985148316]
20;[200, '815', 0.017555827459280637]
20;[201, '1067', 0.017332867905695964]
20;[202, '862', 0.017196590975274612]
20;[203, '152', 0.01714955857796379]
20;[204, '782', 0.017043451855532167]
20;[205, '1203', 0.01702586774729849]
20;[206, '702', 0.016975320781853553]
20;[207, '950', 0.01692503244948155]
20;[208, '179', 0.01690141169693117]
20;[209, '753', 0.016744185977565253]
20;[210, '481', 0.016547338415117064]
20;[211, '320', 0.01650898941735843]
20;[212, '857', 0.01641881626556024]
20;[213, '766', 0.01612629872293971]
20;[214, '526', 0.015789162421614777]
20;[215, '308', 0.01560297679400262]
20;[216, '899', 0.015573772278665157]
20;[217, '422', 0.01527803360103165]
20;[218, '533', 0.015155289839877512]
20;[219, '1003', 0.015146837768329759]
20;[220, '405', 0.015142545416848906]
20;[221, '122', 0.015044767933172186]
20;[222, '854', 0.014843222421871402]
20;[223, '629', 0.014666827177964251]
20;[224, '374', 0.014568644661201556]
20;[225, '550', 0.014561246402075949]
20;[226, '1188', 0.014478898848063646]
20;[227, '986', 0.014405683133724867]
20;[228, '100', 0.014274921144509338]
20;[229, '453', 0.014216525783442407]
20;[230, '848', 0.01418163370135887]
20;[231, '317', 0.013849910692664854]
20;[232, '530', 0.013712650337443394]
20;[233, '535', 0.0136323802329686]
20;[234, '564', 0.01351704510216908]
20;[235, '1216', 0.013276702396885763]
20;[236, '804', 0.013236558772418408]
20;[237, '613', 0.013184597182403569]
20;[238, '553', 0.013096377305106335]
20;[239, '981', 0.012646329420327961]
20;[240, '1200', 0.01256177629387856]
20;[241, '86', 0.012063595155373457]
20;[242, '1207', 0.011912929886256331]
20;[243, '1043', 0.01186014469592757]
20;[244, '303', 0.011794146889895435]
20;[245, '520', 0.011788992181454756]
20;[246, '969', 0.011721418372560204]
20;[247, '963', 0.011591305008939934]
20;[248, '141', 0.01089485212893385]
20;[249, '7', 0.010690631347769531]
20;[250, '578', 0.010201546959997457]
20;[251, '575', 0.0100470023012909]
20;[252, '414', 0.009573448190380121]
20;[253, '224', 0.009315953280811846]
20;[254, '139', 0.008473005856671824]
20;[255, '251', 0.008060233133867153]
21;[1, '251', 0.28091253378206815]
21;[2, '709', 0.25127975669134944]
21;[3, '68', 0.24415973515673328]
21;[4, '97', 0.07511061510558543]
21;[5, '1194', 0.06345014691248126]
21;[6, '708', 0.06029612744004788]
21;[7, '306', 0.05738520474723042]
21;[8, '943', 0.051333463748034]
21;[9, '1205', 0.0477661381605028]
21;[10, '243', 0.041332093177658416]
21;[11, '626', 0.04086098633479947]
21;[12, '1061', 0.04065523167721813]
21;[13, '572', 0.04063255045324955]
21;[14, '774', 0.03980316679108388]
21;[15, '80', 0.03925222468967844]
21;[16, '1115', 0.038868007102274706]
21;[17, '70', 0.03771770938972677]
21;[18, '388', 0.03694140654376024]
21;[19, '733', 0.03630421379433644]
21;[20, '815', 0.03553202164216576]
21;[21, '15', 0.03399644898910156]
21;[22, '92', 0.03394614090722453]
21;[23, '148', 0.03367942503613856]
21;[24, '899', 0.03152045182371405]
21;[25, '69', 0.030304535840227513]
21;[26, '813', 0.028007981552376538]
21;[27, '722', 0.027642011699992242]
21;[28, '901', 0.026403278673637943]
21;[29, '1196', 0.02625765632407292]
21;[30, '145', 0.025839443512496247]
21;[31, '172', 0.025152410720092236]
21;[32, '992', 0.02507611585801192]
21;[33, '610', 0.023281926165125377]
21;[34, '429', 0.023277854343904017]
21;[35, '515', 0.023144988539079255]
21;[36, '947', 0.02100814178273064]
21;[37, '757', 0.020739044573230076]
21;[38, '535', 0.02042063277931395]
21;[39, '43', 0.019893732417828047]
21;[40, '1202', 0.019626390259157103]
21;[41, '664', 0.019510096409634154]
21;[42, '676', 0.01865438157879753]
21;[43, '248', 0.017256917074238518]
21;[44, '411', 0.016084060478480443]
21;[45, '522', 0.015586548867591117]
21;[46, '968', 0.015516810648788903]
21;[47, '955', 0.013005893341092633]
21;[48, '1204', 0.012275164296211082]
21;[49, '1085', 0.010258184670756376]
21;[50, '563', 0.009750504050877469]
21;[51, '1197', 0.008470562415836153]
22;[1, '871', 0.164612227143723]
22;[2, '1144', 0.13228988843662318]
22;[3, '901', 0.12338023596697442]
22;[4, '365', 0.11507795703418659]
22;[5, '958', 0.08320218752626915]
22;[6, '589', 0.0795332635775222]
22;[7, '683', 0.0733430760904779]
22;[8, '671', 0.07282488137974295]
22;[9, '469', 0.07193170526327629]
22;[10, '7', 0.06909477715918712]
22;[11, '177', 0.06751920863610962]
22;[12, '880', 0.06402323235143152]
22;[13, '646', 0.05909219004657909]
22;[14, '982', 0.052876911352916695]
22;[15, '214', 0.05187125098134829]
22;[16, '820', 0.051713985167281165]
22;[17, '771', 0.049065187547327534]
22;[18, '68', 0.04905174983616355]
22;[19, '884', 0.0474099726749679]
22;[20, '265', 0.04717649703906316]
22;[21, '174', 0.04491794767108104]
22;[22, '555', 0.04385133600187499]
22;[23, '205', 0.04186501493669506]
22;[24, '1120', 0.040672233542010085]
22;[25, '614', 0.03941401928600461]
22;[26, '561', 0.03873781978237559]
22;[27, '541', 0.03846924437543523]
22;[28, '176', 0.03628536484902432]
22;[29, '1149', 0.035632910462125265]
22;[30, '1021', 0.03343351730569841]
22;[31, '515', 0.033287415535111005]
22;[32, '307', 0.033144928997561544]
22;[33, '892', 0.03261231034870979]
22;[34, '1005', 0.03138218172107959]
22;[35, '782', 0.030627737694860567]
22;[36, '1202', 0.028226922943069537]
22;[37, '588', 0.025708235075208793]
22;[38, '709', 0.025662655952198774]
22;[39, '567', 0.024414293173786007]
22;[40, '1045', 0.02360479425849248]
22;[41, '1029', 0.023529233507124533]
22;[42, '968', 0.022316473519689167]
22;[43, '527', 0.02216130652831026]
22;[44, '520', 0.022075270464560866]
22;[45, '565', 0.02014881652224868]
23;[1, '51', 0.08965842286428118]
23;[2, '874', 0.08056428239797289]
23;[3, '366', 0.056109302699663265]
23;[4, '793', 0.05272323744858546]
23;[5, '211', 0.05174493193167928]
23;[6, '65', 0.049628400803845084]
23;[7, '357', 0.0489914601670623]
23;[8, '311', 0.048518710011594454]
23;[9, '149', 0.047201251221611264]
23;[10, '228', 0.04706276622584598]
23;[11, '1190', 0.04691157967352336]
23;[12, '864', 0.04552282728197754]
23;[13, '369', 0.04247907360775796]
23;[14, '1050', 0.041599719123214626]
23;[15, '346', 0.04095995102447991]
23;[16, '266', 0.04073024628783274]
23;[17, '378', 0.03941602328706188]
23;[18, '780', 0.036199542311003086]
23;[19, '1005', 0.03572176690345912]
23;[20, '29', 0.03551543723655038]
23;[21, '486', 0.03550488223333229]
23;[22, '62', 0.03526945223248034]
23;[23, '896', 0.03478241043657707]
23;[24, '680', 0.032833919387669226]
23;[25, '1077', 0.03187687023655498]
23;[26, '700', 0.03043799866639608]
23;[27, '1075', 0.030297736284190312]
23;[28, '1049', 0.02919211256356096]
23;[29, '807', 0.029117778478749124]
23;[30, '319', 0.029049175669985793]
23;[31, '1217', 0.028697042237310164]
23;[32, '695', 0.02868065696346259]
23;[33, '240', 0.02819952673397434]
23;[34, '989', 0.027877543844360912]
23;[35, '427', 0.027546162518325486]
23;[36, '883', 0.027402807268713667]
23;[37, '611', 0.02673568541618897]
23;[38, '114', 0.025926571795076667]
23;[39, '182', 0.025808175286005257]
23;[40, '273', 0.025523076152132687]
23;[41, '309', 0.02519185440448991]
23;[42, '207', 0.025191530742090688]
23;[43, '170', 0.02492954274515455]
23;[44, '635', 0.02469536891637981]
23;[45, '399', 0.0239882151413065]
23;[46, '1118', 0.023408861127817503]
23;[47, '863', 0.02309822207303636]
23;[48, '464', 0.02309194735336216]
23;[49, '243', 0.02255480370517242]
23;[50, '706', 0.022378614090279605]
23;[51, '302', 0.022340429620651907]
23;[52, '324', 0.022331341791725398]
23;[53, '474', 0.02222233947905261]
23;[54, '407', 0.0219341193041938]
23;[55, '1056', 0.021778094930668353]
23;[56, '1053', 0.021569480737726476]
23;[57, '736', 0.02117485947280511]
23;[58, '1054', 0.020780960502460373]
23;[59, '981', 0.02067491071671873]
23;[60, '100', 0.02028437410690067]
23;[61, '138', 0.02026165615481053]
23;[62, '589', 0.020118059546858948]
23;[63, '26', 0.019975064629822577]
23;[64, '52', 0.019890637975300763]
23;[65, '214', 0.01968136731235105]
23;[66, '573', 0.019633765347556585]
23;[67, '820', 0.019621696373367067]
23;[68, '394', 0.019355265945230783]
23;[69, '778', 0.019228548040647848]
23;[70, '1212', 0.019194705894611613]
23;[71, '1081', 0.01895942160389315]
23;[72, '613', 0.018735045818416327]
23;[73, '68', 0.018611571681319737]
23;[74, '553', 0.018609687157822234]
23;[75, '873', 0.018599475435631296]
23;[76, '567', 0.018526897367387052]
23;[77, '1192', 0.018522651958133626]
23;[78, '1052', 0.018451498173961817]
23;[79, '524', 0.018180222616855823]
23;[80, '25', 0.018178532144036464]
23;[81, '455', 0.01816522086899026]
23;[82, '412', 0.018083157898118336]
23;[83, '884', 0.017988636650002686]
23;[84, '265', 0.01790004962613511]
23;[85, '594', 0.017893117803338014]
23;[86, '758', 0.017805100332253174]
23;[87, '337', 0.017079564676766006]
23;[88, '669', 0.01705780051313122]
23;[89, '671', 0.01700880086517297]
23;[90, '200', 0.01698416675650499]
23;[91, '853', 0.016939065800624372]
23;[92, '1019', 0.016872340551113047]
23;[93, '654', 0.016750378815410638]
23;[94, '967', 0.016712777548197517]
23;[95, '187', 0.016621032234732762]
23;[96, '385', 0.016447233875008342]
23;[97, '1073', 0.016341157050529232]
23;[98, '1078', 0.016071201116221182]
23;[99, '1124', 0.016060660850122227]
23;[100, '49', 0.01604318160060883]
23;[101, '855', 0.01566754601861039]
23;[102, '78', 0.015602560400378494]
23;[103, '3', 0.015594318015301123]
23;[104, '964', 0.015421185251218082]
23;[105, '841', 0.015044275733412302]
23;[106, '880', 0.014953109283238796]
23;[107, '1027', 0.014842021134850275]
23;[108, '232', 0.014493322382780956]
23;[109, '901', 0.014408192807877713]
23;[110, '408', 0.0143825104296457]
23;[111, '380', 0.01435529143655731]
23;[112, '1196', 0.014328727112893238]
23;[113, '145', 0.014100509591183046]
23;[114, '1203', 0.013917409702464028]
23;[115, '469', 0.013646425388886161]
23;[116, '1227', 0.013480244736929143]
23;[117, '749', 0.013316625401537125]
23;[118, '1074', 0.013252898740650172]
23;[119, '819', 0.013131031717267167]
23;[120, '48', 0.01304973753802087]
23;[121, '231', 0.012971678349072445]
23;[122, '275', 0.012820862197752254]
23;[123, '1062', 0.012772708437655217]
23;[124, '308', 0.012754299742204264]
23;[125, '604', 0.012530994081968127]
23;[126, '310', 0.01237544313474766]
23;[127, '175', 0.012329996922675336]
23;[128, '134', 0.012298399318183885]
23;[129, '854', 0.012133255750372114]
23;[130, '261', 0.012084498675539877]
23;[131, '462', 0.012053554119804357]
23;[132, '178', 0.011955812819725178]
23;[133, '416', 0.011834667905423271]
23;[134, '857', 0.011665402847118048]
23;[135, '424', 0.011647021369353291]
23;[136, '453', 0.011620976787230442]
23;[137, '246', 0.011589501182160837]
23;[138, '998', 0.011559493096524315]
23;[139, '179', 0.011524149568258788]
23;[140, '947', 0.011464082210480604]
23;[141, '234', 0.011385693410673692]
23;[142, '1110', 0.01137941807187644]
23;[143, '577', 0.011351704507865483]
23;[144, '447', 0.011338882825742806]
23;[145, '653', 0.01128980795475514]
23;[146, '535', 0.011143480246526654]
23;[147, '686', 0.011133043632862]
23;[148, '22', 0.011117346062784033]
23;[149, '572', 0.011086532631850103]
23;[150, '867', 0.011027034133189114]
23;[151, '890', 0.010871885420998432]
23;[152, '960', 0.010775906473061383]
23;[153, '597', 0.010764650312242868]
23;[154, '986', 0.010235092123865735]
23;[155, '463', 0.010094432146416674]
23;[156, '41', 0.010053434944025582]
23;[157, '858', 0.010027134142192964]
23;[158, '1222', 0.010001931781143497]
23;[159, '765', 0.009974218512707075]
23;[160, '1116', 0.00994314270647594]
23;[161, '745', 0.009893639475568745]
23;[162, '253', 0.009871633870406177]
23;[163, '976', 0.009852717025140869]
23;[164, '314', 0.009782382222378339]
23;[165, '345', 0.009774766986939548]
23;[166, '588', 0.009754405530905494]
23;[167, '530', 0.009742699333537375]
23;[168, '410', 0.009697286234502406]
23;[169, '963', 0.009475049565167537]
23;[170, '771', 0.009308335157711721]
23;[171, '673', 0.009301299659864396]
23;[172, '123', 0.009239143830762872]
23;[173, '564', 0.009216534823927187]
23;[174, '748', 0.009171075670683834]
23;[175, '1045', 0.008956302717682978]
23;[176, '263', 0.008739792976615628]
23;[177, '143', 0.008568778970321671]
23;[178, '816', 0.008531782111490038]
23;[179, '522', 0.00850553463717686]
23;[180, '973', 0.008495227740180956]
23;[181, '527', 0.008408604104460718]
23;[182, '585', 0.008343060922180595]
23;[183, '393', 0.008025866170976422]
23;[184, '205', 0.00794236422794618]
23;[185, '993', 0.0076028520039381755]
23;[186, '675', 0.0074885805976979926]
23;[187, '840', 0.007398467512200465]
23;[188, '1204', 0.006698521653857043]
23;[189, '676', 0.006548474492478943]
23;[190, '956', 0.006222533305791575]
23;[191, '892', 0.006186999992617686]
23;[192, '8', 0.005999607701315404]
23;[193, '563', 0.005320821859873901]
23;[194, '1197', 0.004622361411516092]
25;[1, '566', 0.1216156480304516]
25;[2, '874', 0.1155785149280225]
25;[3, '366', 0.0913245551153021]
25;[4, '913', 0.08754642722504372]
25;[5, '365', 0.08749208039350875]
25;[6, '583', 0.08522102531348318]
25;[7, '236', 0.08477568079230201]
25;[8, '342', 0.08273500045341199]
25;[9, '634', 0.08088322104016217]
25;[10, '807', 0.07872218681851635]
25;[11, '584', 0.07577002827314254]
25;[12, '569', 0.07324902786562137]
25;[13, '407', 0.07140076924582704]
25;[14, '308', 0.06896448970363155]
25;[15, '855', 0.06743056528893022]
25;[16, '226', 0.06429917970268328]
25;[17, '896', 0.06396015936896043]
25;[18, '645', 0.06171674603183693]
25;[19, '199', 0.05949188148877609]
25;[20, '758', 0.05893411850895188]
25;[21, '1194', 0.05635558699393748]
25;[22, '1071', 0.055026202330893184]
25;[23, '179', 0.05085925446057881]
25;[24, '420', 0.050512517938882256]
25;[25, '866', 0.04787664531524224]
25;[26, '1201', 0.0445141885686752]
25;[27, '715', 0.044351920778358894]
25;[28, '540', 0.0438726021547831]
25;[29, '514', 0.043781433964107004]
25;[30, '618', 0.043057145063070554]
25;[31, '610', 0.041357401967718886]
25;[32, '873', 0.04104231068900398]
25;[33, '553', 0.04055568747636051]
25;[34, '1051', 0.03979814643544983]
25;[35, '647', 0.037723198817572454]
25;[36, '221', 0.03717211497648172]
25;[37, '671', 0.036601553806292327]
25;[38, '1082', 0.03565197158719613]
25;[39, '473', 0.03565153201251701]
25;[40, '1078', 0.035463324309341175]
25;[41, '864', 0.03348413466847097]
25;[42, '1144', 0.033244238630427296]
25;[43, '210', 0.033183560067786326]
25;[44, '480', 0.03293018035691358]
25;[45, '184', 0.03207621503498988]
25;[46, '901', 0.0317936668555254]
25;[47, '746', 0.03088710757885244]
25;[48, '117', 0.030780344487563102]
25;[49, '176', 0.03038023623726088]
25;[50, '696', 0.02972919467301763]
25;[51, '725', 0.029169116318932844]
25;[52, '74', 0.028975144272028238]
25;[53, '819', 0.028256910510122427]
25;[54, '679', 0.027311977815151486]
25;[55, '677', 0.026724421847711986]
25;[56, '459', 0.026566754892187062]
25;[57, '178', 0.02638215179696453]
25;[58, '550', 0.026265085287137443]
25;[59, '809', 0.026155712501879508]
25;[60, '699', 0.026097506310817118]
25;[61, '1118', 0.02582744213966119]
25;[62, '141', 0.025621326161300056]
25;[63, '863', 0.02548470815658224]
25;[64, '546', 0.02536257333250975]
25;[65, '703', 0.024732567437411992]
25;[66, '235', 0.0246200732173793]
25;[67, '474', 0.024518330215608026]
25;[68, '682', 0.02398322392215511]
25;[69, '774', 0.023964611372566877]
25;[70, '80', 0.023632901249644577]
25;[71, '1048', 0.023076950309886116]
25;[72, '122', 0.023002191625365674]
25;[73, '396', 0.02297250111223422]
25;[74, '563', 0.022899950342371266]
25;[75, '305', 0.022801992950800154]
25;[76, '159', 0.0224275374559973]
25;[77, '50', 0.022372238744552197]
25;[78, '1075', 0.022285379499952216]
25;[79, '472', 0.021765341679123716]
25;[80, '587', 0.02168975715621171]
25;[81, '983', 0.021614456731901658]
25;[82, '314', 0.021586177085419184]
25;[83, '1222', 0.021523342365891485]
25;[84, '600', 0.021301450252325476]
25;[85, '454', 0.02118120018168355]
25;[86, '1215', 0.02110720519176048]
25;[87, '1081', 0.020918290804591858]
25;[88, '379', 0.020852805031651912]
25;[89, '952', 0.02073686879858476]
25;[90, '15', 0.02046851428549179]
25;[91, '1010', 0.020227251574337732]
25;[92, '190', 0.02015413728192353]
25;[93, '1213', 0.019933649131865756]
25;[94, '870', 0.01967702479761186]
25;[95, '598', 0.0195126315002437]
25;[96, '411', 0.01936771818598052]
25;[97, '7', 0.01928340036073289]
25;[98, '87', 0.019016394841539226]
25;[99, '651', 0.019000478280349738]
25;[100, '263', 0.018807322481178328]
25;[101, '174', 0.018803970515636932]
25;[102, '1104', 0.018448261627100667]
25;[103, '967', 0.018439525646386887]
25;[104, '684', 0.018438361219996008]
25;[105, '69', 0.018245694571210783]
25;[106, '968', 0.01822132432719034]
25;[107, '209', 0.01815800434915938]
25;[108, '842', 0.01814804771037353]
25;[109, '385', 0.018146546256343158]
25;[110, '571', 0.018050117662021466]
25;[111, '183', 0.01797290720551417]
25;[112, '738', 0.017902094799445507]
25;[113, '13', 0.017799020982316435]
