QueryNumber;DocInfos
40;[200, '597', 0.022920912079122155]
40;[201, '349', 0.02274923093295722]
40;[202, '1231', 0.02270426525337163]
40;[203, '1192', 0.022556510653092186]
40;[204, '418', 0.022531624152498254]
40;[205, '155', 0.022449044503834642]
40;[206, '379', 0.022433114253408184]
40;[207, '631', 0.02221518048040715]
40;[208, '421', 0.021989612907061647]
40;[209, '630', 0.02170894167744366]
40;[210, '469', 0.02167106911551925]
40;[211, '183', 0.021556835926074887]
40;[212, '992', 0.02124529717347789]
40;[213, '887', 0.020838374522301]
40;[214, '411', 0.02082729937842032]
40;[215, '1213', 0.020790216879047044]
40;[216, '344', 0.020695577950527837]
40;[217, '696', 0.020449637874916552]
40;[218, '1051', 0.020421003258918023]
40;[219, '956', 0.020294025790260437]
40;[220, '584', 0.01996118288251313]
40;[221, '907', 0.01991846820655553]
40;[222, '23', 0.01969281408811432]
40;[223, '414', 0.01966958993819348]
40;[224, '306', 0.019584736581329334]
40;[225, '453', 0.0194955198264303]
40;[226, '867', 0.01939375800487644]
40;[227, '448', 0.019241299553307695]
40;[228, '1227', 0.019231050291210854]
40;[229, '629', 0.01917408169382287]
40;[230, '757', 0.01913694419014834]
40;[231, '519', 0.019067277155625287]
40;[232, '312', 0.018848337623921428]
40;[233, '866', 0.018620902808993367]
40;[234, '1009', 0.01852554749013506]
40;[235, '319', 0.018487755870751136]
40;[236, '1191', 0.018200774526449706]
40;[237, '532', 0.018099571594765128]
40;[238, '550', 0.018045435348996934]
40;[239, '599', 0.017975420897056088]
40;[240, '841', 0.01786444786756252]
40;[241, '558', 0.017795425266774346]
40;[242, '1188', 0.01773998530443148]
40;[243, '1110', 0.017636394431193195]
40;[244, '474', 0.017628174693581536]
40;[245, '188', 0.017615579432394637]
40;[246, '728', 0.017416154917043195]
40;[247, '652', 0.01727015844863835]
40;[248, '1197', 0.017232315159853857]
40;[249, '727', 0.01705443003557537]
40;[250, '22', 0.016989294090590582]
40;[251, '342', 0.016988007074630825]
40;[252, '305', 0.016924711243386577]
40;[253, '1048', 0.016890813543151948]
40;[254, '143', 0.01670691936304267]
40;[255, '565', 0.016669652075850305]
40;[256, '1202', 0.01649921537422131]
40;[257, '1204', 0.01646733368266143]
40;[258, '396', 0.016447015507005707]
40;[259, '1149', 0.01636747643556471]
40;[260, '1016', 0.016159314637501993]
40;[261, '921', 0.016140266818600223]
40;[262, '50', 0.01593301088565823]
40;[263, '52', 0.015788510280434796]
40;[264, '75', 0.015728600921283295]
40;[265, '819', 0.015720442004492366]
40;[266, '346', 0.01570875928058887]
40;[267, '138', 0.01565699975950376]
40;[268, '610', 0.015625927032395844]
40;[269, '82', 0.015390372359817637]
40;[270, '1026', 0.015363151767377733]
40;[271, '202', 0.015328954112948028]
40;[272, '815', 0.015266013592265782]
40;[273, '706', 0.015214227257465704]
40;[274, '382', 0.015158757851725354]
40;[275, '524', 0.014960977914448505]
40;[276, '549', 0.014938861695856334]
40;[277, '594', 0.014893050861364329]
40;[278, '394', 0.014849215570806007]
40;[279, '831', 0.014830190653133195]
40;[280, '1087', 0.014672508915647751]
40;[281, '965', 0.014557347156656266]
40;[282, '684', 0.014300095085222038]
40;[283, '25', 0.01418679031215364]
40;[284, '221', 0.014162262420898398]
40;[285, '647', 0.0141617591799813]
40;[286, '859', 0.014154144401872303]
40;[287, '585', 0.013977107103457979]
40;[288, '741', 0.01392318766535733]
40;[289, '788', 0.013742850858310465]
40;[290, '896', 0.013622201350188387]
40;[291, '771', 0.013509101164157527]
40;[292, '205', 0.01345244226108339]
40;[293, '195', 0.013386109946228754]
40;[294, '651', 0.013324313289039965]
40;[295, '790', 0.013309279297517084]
40;[296, '385', 0.01318798512268067]
40;[297, '209', 0.0131459841724104]
40;[298, '842', 0.013144810339392167]
40;[299, '680', 0.013133344743107097]
40;[300, '731', 0.013086325742805573]
40;[301, '1107', 0.01307882133306861]
40;[302, '745', 0.013031441901115083]
40;[303, '858', 0.01299967907767111]
40;[304, '855', 0.012954817259072784]
40;[305, '7', 0.012841211262716446]
40;[306, '563', 0.012728635697384869]
40;[307, '614', 0.012637340223546185]
40;[308, '571', 0.012514226157304043]
40;[309, '1144', 0.012479800853709946]
40;[310, '812', 0.01230771300064114]
40;[311, '1077', 0.012302784646776503]
40;[312, '1017', 0.012273690771495212]
40;[313, '97', 0.012268886440955728]
40;[314, '1222', 0.0121179684940021]
40;[315, '1046', 0.012063908944040178]
40;[316, '912', 0.01192838820991729]
40;[317, '1196', 0.01175890450300785]
40;[318, '1120', 0.01175199876183293]
40;[319, '969', 0.011682331824098557]
40;[320, '152', 0.011490859144802974]
40;[321, '792', 0.01145861671716883]
40;[322, '457', 0.011449526597796864]
40;[323, '335', 0.011402843668445023]
40;[324, '1084', 0.011376996629062072]
40;[325, '999', 0.01137061274000561]
40;[326, '1035', 0.011212979632317422]
40;[327, '660', 0.011093953972204756]
40;[328, '854', 0.011025613736532824]
40;[329, '172', 0.010914809243272861]
40;[330, '481', 0.010859997258427023]
40;[331, '144', 0.010749618090304173]
40;[332, '998', 0.010747955528396073]
40;[333, '475', 0.010694199427123475]
40;[334, '1062', 0.010547272645271201]
40;[335, '751', 0.010412895843974411]
40;[336, '968', 0.010340517254953828]
40;[337, '55', 0.010332761811785477]
40;[338, '1034', 0.010266690870420623]
40;[339, '462', 0.010085239065326804]
40;[340, '137', 0.009986739607204944]
40;[341, '400', 0.00984070616938806]
40;[342, '905', 0.009681667710506535]
40;[343, '424', 0.009543822823137182]
40;[344, '782', 0.009425745202685857]
40;[345, '951', 0.00931468868461235]
40;[346, '577', 0.009270081992601908]
40;[347, '803', 0.00915092777813311]
40;[348, '320', 0.009015369313216628]
40;[349, '235', 0.009004200201039439]
40;[350, '646', 0.008927063740549966]
40;[351, '890', 0.00877963508809353]
40;[352, '410', 0.008411699081228876]
40;[353, '192', 0.008388047589977875]
40;[354, '334', 0.008272346037111309]
40;[355, '744', 0.008266552085645485]
40;[356, '976', 0.008261911399333279]
40;[357, '779', 0.008129624533846233]
40;[358, '1086', 0.007819782745280087]
40;[359, '259', 0.007775191126132291]
40;[360, '804', 0.007696551065646377]
40;[361, '47', 0.007668032549685263]
40;[362, '553', 0.007633468037895987]
40;[363, '973', 0.007124473925329371]
40;[364, '886', 0.00705270099776384]
40;[365, '738', 0.006887054579459048]
40;[366, '520', 0.006873942133123891]
40;[367, '840', 0.006809285509331526]
40;[368, '1092', 0.006633117871645774]
40;[369, '141', 0.006540895121466496]
40;[370, '794', 0.006263768776495194]
40;[371, '742', 0.0058037126470385]
40;[372, '655', 0.005653564580890313]
40;[373, '961', 0.00563264024104306]
40;[374, '676', 0.005418543969406078]
40;[375, '1003', 0.005167299465546771]
40;[376, '139', 0.00502078544549111]
40;[377, '606', 0.00447090365651589]
41;[1, '414', 0.33040605058684924]
41;[2, '1190', 0.2780451285191461]
41;[3, '676', 0.26531314424292]
41;[4, '878', 0.2578776765248617]
41;[5, '1107', 0.18550321198472539]
41;[6, '794', 0.16049822502715377]
41;[7, '866', 0.14148547798039562]
41;[8, '1239', 0.12405015080761063]
41;[9, '51', 0.11307438741723014]
41;[10, '55', 0.11183014193937427]
41;[11, '974', 0.1075292598767927]
41;[12, '992', 0.09800139672558006]
41;[13, '715', 0.09474114156646701]
41;[14, '399', 0.09452417554347811]
41;[15, '1115', 0.09167359886816148]
41;[16, '65', 0.0861780422658455]
41;[17, '624', 0.08590810390995303]
41;[18, '972', 0.07819809520139928]
41;[19, '421', 0.0781551690073299]
41;[20, '804', 0.07629142133632154]
41;[21, '829', 0.07396134995346369]
41;[22, '420', 0.07110434642455507]
41;[23, '958', 0.07030823501163988]
41;[24, '613', 0.06912540363689566]
41;[25, '553', 0.06909995453414565]
41;[26, '523', 0.06758091851536714]
41;[27, '642', 0.06756886556215856]
41;[28, '1215', 0.06667724264332954]
41;[29, '708', 0.06653122744827747]
41;[30, '754', 0.06608158905808145]
41;[31, '1053', 0.06585196514919203]
41;[32, '528', 0.06551502359194418]
41;[33, '320', 0.06504811577629775]
41;[34, '840', 0.06466940180728074]
41;[35, '540', 0.06408517785944504]
41;[36, '766', 0.06310126908036331]
41;[37, '413', 0.06269510870343954]
41;[38, '140', 0.06198598432878783]
41;[39, '603', 0.061903870472564806]
41;[40, '680', 0.061888479587043986]
41;[41, '1081', 0.06171255034186661]
41;[42, '386', 0.06116047750769606]
41;[43, '854', 0.060899603757374556]
41;[44, '317', 0.06002613870442445]
41;[45, '187', 0.05920483580735498]
41;[46, '883', 0.05864199484870731]
41;[47, '144', 0.058525985394315784]
41;[48, '335', 0.05790893829531677]
41;[49, '639', 0.05790209065787183]
41;[50, '853', 0.057389507279374224]
41;[51, '1064', 0.05706449041446304]
41;[52, '150', 0.05653817544665498]
41;[53, '655', 0.05620909020001568]
41;[54, '851', 0.056187458713427306]
41;[55, '675', 0.056157634434463755]
41;[56, '170', 0.05588707521311907]
41;[57, '589', 0.05585454303504044]
41;[58, '160', 0.05552465591102062]
41;[59, '246', 0.055476942431737085]
41;[60, '1124', 0.05502611599323433]
41;[61, '172', 0.054638012345947236]
41;[62, '961', 0.05405739793601558]
41;[63, '362', 0.05361268411783221]
41;[64, '1201', 0.05343512046720147]
41;[65, '401', 0.05324486118392852]
41;[66, '383', 0.05314794717710658]
41;[67, '366', 0.052836605011186734]
41;[68, '973', 0.05192210496062721]
41;[69, '959', 0.05158415892960405]
41;[70, '541', 0.05094719690828478]
41;[71, '1110', 0.049905222220939384]
41;[72, '765', 0.04989261863122007]
41;[73, '901', 0.0497783678310313]
41;[74, '848', 0.049630438584106706]
41;[75, '685', 0.049560763742188804]
41;[76, '62', 0.04949047265665568]
41;[77, '11', 0.0494834511092733]
41;[78, '2', 0.04893069953692419]
41;[79, '204', 0.048925250493252886]
41;[80, '1202', 0.048661346540406415]
41;[81, '461', 0.04849669348320124]
41;[82, '418', 0.048393262319229496]
41;[83, '24', 0.0482312979055858]
41;[84, '347', 0.047886089113493395]
41;[85, '947', 0.047809940844475186]
41;[86, '425', 0.04776419631451657]
41;[87, '971', 0.04752115493169456]
41;[88, '1056', 0.0474832893836499]
41;[89, '998', 0.046938968766613694]
41;[90, '44', 0.046830364087903226]
41;[91, '633', 0.046572886413344006]
41;[92, '229', 0.04638409860385164]
41;[93, '943', 0.04633840057626628]
41;[94, '857', 0.04617403954850353]
41;[95, '231', 0.04616528810905582]
41;[96, '969', 0.04598300590479566]
41;[97, '1237', 0.045684930788112754]
41;[98, '181', 0.044486831093038345]
41;[99, '308', 0.04435446354032233]
41;[100, '1062', 0.04424276134513464]
41;[101, '982', 0.044093323712537755]
41;[102, '188', 0.04383950214129089]
41;[103, '530', 0.04365396609223897]
41;[104, '629', 0.04352307050318716]
41;[105, '614', 0.04341037905184397]
41;[106, '124', 0.04339185202340058]
41;[107, '625', 0.043267997079699604]
41;[108, '688', 0.04275309635954356]
41;[109, '429', 0.042329769502957956]
41;[110, '1077', 0.0422611511174389]
41;[111, '563', 0.04207984340942781]
41;[112, '1007', 0.04206065214293624]
41;[113, '357', 0.04204104316256786]
41;[114, '1058', 0.041281416391846314]
41;[115, '462', 0.04108426333039765]
41;[116, '143', 0.04106670196024862]
41;[117, '1005', 0.040992768212989]
41;[118, '304', 0.04064363742688158]
41;[119, '550', 0.04041834753112078]
41;[120, '989', 0.040417819484829656]
41;[121, '314', 0.04014075723875832]
41;[122, '346', 0.03998743212379756]
41;[123, '964', 0.03984867623427716]
41;[124, '210', 0.03956532252729662]
41;[125, '122', 0.03943600558064412]
41;[126, '151', 0.03922094503176639]
41;[127, '812', 0.03916237347437005]
41;[128, '59', 0.03891618368510241]
41;[129, '177', 0.038578302251189196]
41;[130, '113', 0.03767655055888077]
41;[131, '458', 0.03767038451410331]
41;[132, '275', 0.037614504364570533]
41;[133, '695', 0.037556538371641086]
41;[134, '402', 0.03752412697915862]
41;[135, '159', 0.03692499934800269]
41;[136, '367', 0.0368236455195328]
41;[137, '587', 0.03661525311742981]
41;[138, '481', 0.035990896052505335]
41;[139, '243', 0.03597786562093625]
41;[140, '473', 0.035903269152824574]
41;[141, '466', 0.035810659093239564]
41;[142, '819', 0.0355680288553915]
41;[143, '1112', 0.03554232409444533]
41;[144, '611', 0.03539869695879925]
41;[145, '621', 0.03538248607469612]
41;[146, '657', 0.035377281925413194]
41;[147, '108', 0.035193348277575094]
41;[148, '209', 0.035171626458095816]
41;[149, '411', 0.035040794354655354]
41;[150, '677', 0.03496180511850478]
41;[151, '988', 0.03493052725389697]
41;[152, '524', 0.03486498872586326]
41;[153, '814', 0.03484829030769718]
41;[154, '594', 0.03470669185827188]
41;[155, '364', 0.034668576755550386]
41;[156, '302', 0.03462289362218408]
41;[157, '338', 0.034612721529463035]
41;[158, '138', 0.03459236298923464]
41;[159, '548', 0.034589415957269706]
41;[160, '1118', 0.03394844264084313]
41;[161, '1197', 0.03330126477784355]
41;[162, '271', 0.033265278173740656]
41;[163, '1078', 0.03280630227605138]
41;[164, '920', 0.03265996687119572]
41;[165, '205', 0.032510014662707004]
41;[166, '310', 0.03249357599816745]
41;[167, '583', 0.03231668294848275]
41;[168, '1147', 0.0322653775928592]
41;[169, '1198', 0.032158256983188756]
41;[170, '786', 0.0319604308232657]
41;[171, '390', 0.031872553465466004]
41;[172, '1126', 0.03170117229439452]
41;[173, '806', 0.03156605618664419]
41;[174, '640', 0.031393941608262185]
41;[175, '1000', 0.031165267156060304]
41;[176, '1191', 0.031100739611851332]
41;[177, '852', 0.03109009670184581]
41;[178, '349', 0.03102718517665507]
41;[179, '324', 0.03067555255387467]
41;[180, '778', 0.03053542874578606]
41;[181, '427', 0.030348110310788136]
41;[182, '1119', 0.030206729945929895]
41;[183, '747', 0.030071539840420054]
41;[184, '987', 0.029933138594391326]
41;[185, '1208', 0.029775935311509738]
41;[186, '813', 0.029103426989065963]
41;[187, '1205', 0.029063642429913293]
41;[188, '1075', 0.028948374754212212]
41;[189, '793', 0.02884727072136587]
41;[190, '7', 0.028761874097200192]
41;[191, '295', 0.028649887567460074]
41;[192, '743', 0.028577275422979578]
41;[193, '619', 0.028509788520200474]
41;[194, '190', 0.028469299054759173]
41;[195, '1141', 0.028229960606752133]
41;[196, '486', 0.02813462719162176]
41;[197, '574', 0.028028090242352695]
41;[198, '722', 0.027875182758128166]
41;[199, '521', 0.027867337499876955]
41;[200, '269', 0.027762331207085322]
41;[201, '1019', 0.027636678039522133]
41;[202, '372', 0.027562988799149677]
41;[203, '407', 0.027451321739930395]
41;[204, '195', 0.02726551460199304]
41;[205, '459', 0.027246193880316454]
41;[206, '1207', 0.027225407891983574]
41;[207, '709', 0.027075672018272916]
41;[208, '870', 0.02695816884381159]
41;[209, '668', 0.02683532768302193]
41;[210, '463', 0.026763176643135985]
41;[211, '1016', 0.026707716560356056]
41;[212, '983', 0.026633142137289668]
41;[213, '904', 0.026494301034343408]
41;[214, '460', 0.02647810901016728]
41;[215, '400', 0.02632846935872537]
41;[216, '499', 0.026250677283120517]
41;[217, '606', 0.026007290866719115]
41;[218, '139', 0.02599961373570874]
41;[219, '1043', 0.025993210909644394]
41;[220, '577', 0.02592354371550243]
41;[221, '422', 0.025899548500700812]
41;[222, '780', 0.025867355560337583]
41;[223, '32', 0.025861373842030008]
41;[224, '254', 0.025641048813396752]
41;[225, '696', 0.025446280289746853]
41;[226, '369', 0.02536910677255852]
41;[227, '681', 0.025340777974939964]
41;[228, '725', 0.02527465721248445]
41;[229, '35', 0.025180449420883298]
41;[230, '3', 0.025129816803176903]
41;[231, '588', 0.024991051593239572]
41;[232, '896', 0.024881625185568877]
41;[233, '169', 0.02487861294443962]
41;[234, '790', 0.02481270276907048]
41;[235, '52', 0.024800153484977185]
41;[236, '355', 0.024788641684547332]
41;[237, '667', 0.02472998414814479]
41;[238, '564', 0.0247007095360823]
41;[239, '1104', 0.024625812483186175]
41;[240, '23', 0.02450453499691018]
41;[241, '70', 0.024486005040111912]
41;[242, '1050', 0.024464203237930478]
41;[243, '905', 0.02423253893429453]
41;[244, '1082', 0.024141481688745327]
41;[245, '80', 0.02408442369331846]
41;[246, '784', 0.023954179516912054]
41;[247, '816', 0.023590212517737172]
41;[248, '1054', 0.02357118418749017]
41;[249, '100', 0.023254189446883688]
41;[250, '710', 0.023167413738299322]
41;[251, '885', 0.022918576155565508]
41;[252, '6', 0.02290665921537589]
41;[253, '803', 0.022904133905348227]
41;[254, '479', 0.022872070558274865]
41;[255, '1060', 0.02283603941308131]
41;[256, '543', 0.022783286170466207]
41;[257, '410', 0.02250521026670636]
41;[258, '749', 0.022503243974092767]
41;[259, '1067', 0.02244061248599154]
41;[260, '221', 0.022245688509830237]
41;[261, '661', 0.02219496504726115]
41;[262, '358', 0.022147702928796982]
41;[263, '336', 0.022017926183902307]
41;[264, '737', 0.02192188212949676]
41;[265, '179', 0.02189306255657498]
41;[266, '26', 0.021787208983821603]
41;[267, '472', 0.021608172190931415]
41;[268, '960', 0.021595987352600456]
41;[269, '82', 0.02151938844694133]
41;[270, '573', 0.021518738898343357]
41;[271, '800', 0.02130364322620874]
41;[272, '194', 0.021056978703851485]
41;[273, '394', 0.020762722988745836]
41;[274, '184', 0.020593050596307564]
41;[275, '562', 0.020547975858675536]
41;[276, '753', 0.02050682743783192]
41;[277, '890', 0.02046001806258652]
41;[278, '1232', 0.020315102501947513]
41;[279, '469', 0.020200860791601105]
41;[280, '1029', 0.020179525448776523]
41;[281, '914', 0.02011486600739598]
41;[282, '825', 0.020106300494171683]
41;[283, '650', 0.020042309643588545]
41;[284, '174', 0.019965676361924756]
41;[285, '859', 0.01979084874601431]
41;[286, '616', 0.019775806353658654]
41;[287, '646', 0.01972333359420877]
41;[288, '305', 0.01972063156778331]
41;[289, '630', 0.0196932111513944]
41;[290, '424', 0.019439347322587307]
41;[291, '1209', 0.01943337355650866]
41;[292, '751', 0.019412928661736554]
41;[293, '1002', 0.019334814099929206]
41;[294, '623', 0.019263925767585212]
41;[295, '273', 0.01924471445351952]
41;[296, '224', 0.01911786060465196]
41;[297, '1', 0.01904690534196972]
41;[298, '1020', 0.018939677163372307]
41;[299, '1076', 0.018720155654239456]
41;[300, '585', 0.018697633572362815]
41;[301, '536', 0.018690552436386874]
41;[302, '183', 0.01866420015847996]
41;[303, '149', 0.018584377343448248]
41;[304, '560', 0.01850875672846589]
41;[305, '228', 0.018481494341913495]
41;[306, '141', 0.018291443458124217]
41;[307, '575', 0.01816540906796937]
41;[308, '867', 0.018146187353632007]
41;[309, '673', 0.01810816365886879]
41;[310, '89', 0.01807321683497999]
41;[311, '913', 0.01806923889322278]
41;[312, '1071', 0.0180206746861865]
41;[313, '1030', 0.017990404973351814]
41;[314, '981', 0.017979310771116672]
41;[315, '447', 0.017967988817369874]
41;[316, '916', 0.017919235222835346]
41;[317, '137', 0.017825811453813185]
41;[318, '631', 0.017671828932168794]
41;[319, '259', 0.017628871438911696]
41;[320, '576', 0.017557208679125715]
41;[321, '1230', 0.01755492856051723]
41;[322, '388', 0.017550086647845325]
41;[323, '258', 0.017549817079974234]
41;[324, '45', 0.017422497566720103]
41;[325, '1009', 0.017268737593957268]
41;[326, '738', 0.017237817205629054]
41;[327, '375', 0.01718485227899568]
41;[328, '865', 0.017109011605907366]
41;[329, '849', 0.017040343118963155]
41;[330, '506', 0.017031921861486034]
41;[331, '750', 0.016993516020362812]
41;[332, '666', 0.016867811408280014]
41;[333, '698', 0.016822514995820943]
41;[334, '1046', 0.016775654109027253]
41;[335, '1102', 0.016766239896643453]
41;[336, '391', 0.016699554689783697]
41;[337, '912', 0.016678714031982456]
41;[338, '567', 0.016473766339840094]
41;[339, '833', 0.016421518700518063]
41;[340, '211', 0.016345933683995808]
41;[341, '745', 0.016300224316414706]
41;[342, '728', 0.016234608414044494]
41;[343, '956', 0.01622448239749132]
41;[344, '260', 0.016163456139799394]
41;[345, '1021', 0.016150939507373535]
41;[346, '978', 0.016099939592231285]
41;[347, '416', 0.015942411297016585]
41;[348, '727', 0.015897423666192942]
41;[349, '312', 0.015808672569548918]
41;[350, '622', 0.015784778164083853]
41;[351, '245', 0.015756494757930832]
41;[352, '1048', 0.015744907241228536]
41;[353, '1035', 0.015678403271481286]
41;[354, '404', 0.015670146752118735]
41;[355, '887', 0.015558000257626218]
41;[356, '618', 0.015506982486298684]
41;[357, '223', 0.015458599088795233]
41;[358, '604', 0.015257288073094514]
41;[359, '578', 0.015231650431062827]
41;[360, '134', 0.015186578377207353]
41;[361, '702', 0.015184709016561576]
41;[362, '858', 0.01500706400102544]
41;[363, '608', 0.014970042070735809]
41;[364, '907', 0.01487119511924829]
41;[365, '263', 0.014773136240673465]
41;[366, '1047', 0.014757694804412377]
41;[367, '653', 0.014721794024096667]
41;[368, '234', 0.014634930865263518]
41;[369, '1125', 0.014574385420671828]
41;[370, '815', 0.01457265031449738]
41;[371, '1227', 0.01435796659978849]
41;[372, '255', 0.014321856491794712]
41;[373, '632', 0.014319009006882297]
41;[374, '166', 0.014260544701769271]
41;[375, '265', 0.01426044011058694]
41;[376, '535', 0.01424200292908458]
41;[377, '884', 0.014105950769433183]
41;[378, '455', 0.014059541533588576]
41;[379, '970', 0.014044133036691933]
41;[380, '31', 0.014030980551794707]
41;[381, '821', 0.01395434537592858]
41;[382, '705', 0.013921411033910126]
41;[383, '647', 0.013774441176748847]
41;[384, '1200', 0.013640610556845097]
41;[385, '873', 0.013606184430850004]
41;[386, '568', 0.013573982207169941]
41;[387, '965', 0.0135697478439599]
41;[388, '579', 0.013486104766642257]
41;[389, '909', 0.013392172373043847]
41;[390, '684', 0.01332994826343656]
41;[391, '356', 0.013314609791392895]
41;[392, '782', 0.013179425921368296]
41;[393, '968', 0.01316115182846965]
41;[394, '758', 0.013099596097334036]
41;[395, '951', 0.013024142586039242]
41;[396, '1057', 0.013004320538757504]
41;[397, '1038', 0.012993290207969924]
41;[398, '1196', 0.012989982090179375]
41;[399, '899', 0.01296921173734539]
41;[400, '561', 0.012944483287023885]
41;[401, '78', 0.012845687360516077]
41;[402, '1027', 0.01284326577080131]
41;[403, '828', 0.012826749955148337]
41;[404, '417', 0.012738570717137486]
41;[405, '319', 0.012646474014856933]
41;[406, '952', 0.012549426214033202]
41;[407, '1231', 0.01254062395593649]
41;[408, '555', 0.012521779172767913]
41;[409, '967', 0.012509615182706048]
41;[410, '597', 0.012475588208679144]
41;[411, '1203', 0.012426705106646422]
41;[412, '651', 0.012420365440245962]
41;[413, '340', 0.012304523865023174]
41;[414, '892', 0.012292889082334588]
41;[415, '200', 0.012265002914735972]
41;[416, '842', 0.012253040326833806]
41;[417, '519', 0.012247109032234648]
41;[418, '826', 0.012072931220478216]
41;[419, '795', 0.012072146768037367]
41;[420, '805', 0.012019500019822904]
41;[421, '957', 0.011993145905202918]
41;[422, '612', 0.011837455475190588]
41;[423, '236', 0.01180966402234768]
41;[424, '672', 0.011795405211966745]
41;[425, '1024', 0.011779680783877797]
41;[426, '48', 0.01172003331446751]
41;[427, '775', 0.011657240940441151]
41;[428, '802', 0.011610303652013213]
41;[429, '906', 0.011600643711699835]
41;[430, '635', 0.011539728995171972]
41;[431, '700', 0.01150009380984372]
41;[432, '554', 0.011497156051391177]
41;[433, '323', 0.011454244412759062]
41;[434, '1017', 0.011441019238712956]
41;[435, '764', 0.01127347179287684]
41;[436, '1214', 0.011017094579733957]
41;[437, '1086', 0.010933909754238424]
41;[438, '678', 0.010919642491170578]
41;[439, '453', 0.010768284295500818]
41;[440, '480', 0.010746220985745793]
41;[441, '167', 0.010707986763883083]
41;[442, '1101', 0.010690987221671774]
41;[443, '999', 0.010599207812574764]
41;[444, '1070', 0.010576656325995838]
41;[445, '776', 0.010422290511121328]
41;[446, '64', 0.010399447359575091]
41;[447, '674', 0.010391538694871541]
41;[448, '251', 0.010339575898852654]
41;[449, '199', 0.010309835726393374]
41;[450, '807', 0.010298695798038085]
41;[451, '419', 0.010201863677630851]
41;[452, '565', 0.010192672922184044]
41;[453, '4', 0.010191856437263069]
41;[454, '1025', 0.010172292293229072]
41;[455, '785', 0.010066265353242676]
41;[456, '1114', 0.009938967214501734]
41;[457, '955', 0.009937570019154442]
41;[458, '874', 0.009923566332162301]
41;[459, '669', 0.009903720667589905]
41;[460, '182', 0.009795198701686403]
41;[461, '1074', 0.009795116518149844]
41;[462, '42', 0.009731949883686006]
41;[463, '772', 0.009717100050336838]
41;[464, '74', 0.009715457918772395]
41;[465, '345', 0.009642684037409296]
41;[466, '1014', 0.00949075812223684]
41;[467, '945', 0.009490283685484047]
41;[468, '552', 0.009396076793288015]
41;[469, '313', 0.009357993916848762]
41;[470, '770', 0.009338041423771563]
41;[471, '8', 0.009275123426445262]
41;[472, '311', 0.009156396946441428]
41;[473, '193', 0.0091471825267042]
41;[474, '734', 0.009133350309321652]
41;[475, '744', 0.009132004049578098]
41;[476, '233', 0.009094962390854774]
41;[477, '178', 0.008988666397867955]
41;[478, '994', 0.008970203591758097]
41;[479, '863', 0.008949583998186326]
41;[480, '156', 0.00893756154509973]
41;[481, '757', 0.008919327964419245]
41;[482, '1051', 0.008744414192556534]
41;[483, '341', 0.00872007169603421]
41;[484, '703', 0.008668429420537326]
41;[485, '361', 0.008594706057563897]
41;[486, '1149', 0.008569859147652145]
41;[487, '61', 0.008526397773130386]
41;[488, '889', 0.008353508246466114]
41;[489, '888', 0.00831680164774492]
41;[490, '986', 0.008174777455100474]
41;[491, '292', 0.008073710619107237]
41;[492, '191', 0.008073179405955802]
41;[493, '43', 0.008041929649397192]
41;[494, '626', 0.007948524302098664]
41;[495, '736', 0.007832010929353823]
41;[496, '27', 0.007819191274527208]
41;[497, '1032', 0.007797271275924953]
41;[498, '21', 0.007756683052067081]
41;[499, '396', 0.007665608672172014]
41;[500, '1095', 0.007643174850681035]
41;[501, '1116', 0.007635627799544319]
41;[502, '522', 0.007601026674883505]
41;[503, '253', 0.007581380761078293]
41;[504, '53', 0.0075716743927456455]
41;[505, '227', 0.007549887800262161]
41;[506, '306', 0.007385187554426498]
41;[507, '1226', 0.007376616630124097]
41;[508, '68', 0.0072793531888307745]
41;[509, '252', 0.007267881563987215]
41;[510, '1010', 0.00724097419730529]
41;[511, '15', 0.007222462497162668]
41;[512, '454', 0.0071728225169608315]
41;[513, '1121', 0.007164723351529845]
41;[514, '733', 0.007143671370184926]
41;[515, '569', 0.0071181701131537685]
41;[516, '636', 0.007036608044226408]
41;[517, '1055', 0.007012762353229774]
41;[518, '963', 0.007005981349221204]
41;[519, '274', 0.007005764599621851]
41;[520, '92', 0.006976100477425355]
41;[521, '1052', 0.006796542147438137]
41;[522, '235', 0.0067907686157673555]
41;[523, '148', 0.006749806754170278]
41;[524, '1085', 0.00673891989871755]
41;[525, '598', 0.006725424574320459]
41;[526, '659', 0.00670546996753459]
41;[527, '409', 0.006596712135551814]
41;[528, '886', 0.006574231769607821]
41;[529, '337', 0.006567500590494013]
41;[530, '13', 0.006487046219706628]
41;[531, '584', 0.0063515236258308875]
41;[532, '995', 0.006345533913418513]
41;[533, '368', 0.006328366916733873]
41;[534, '527', 0.006152918077809302]
41;[535, '953', 0.006110275427476179]
41;[536, '731', 0.006099261720656166]
41;[537, '49', 0.006068997501485185]
41;[538, '660', 0.006065890032621951]
41;[539, '1073', 0.006057461965666007]
41;[540, '855', 0.006037968377013554]
41;[541, '316', 0.005993341002320362]
41;[542, '717', 0.005976332026425739]
41;[543, '1012', 0.005761926034487351]
41;[544, '683', 0.005760138090791935]
41;[545, '599', 0.005719666574064858]
41;[546, '85', 0.005718375221309487]
41;[547, '841', 0.005684355649716989]
41;[548, '232', 0.0056842594126152]
41;[549, '225', 0.005658604593420599]
41;[550, '371', 0.005586192494472167]
41;[551, '946', 0.00553171893996412]
